DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
18-05-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,460,77,,,
18-05-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,73,12,,,
19-05-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,34,6,,,
19-05-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,39,6,,,
20-05-20,30,Hirat,3010,Adraskan,30,Hirat,3002,Injil,119,17,,,
20-05-20,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,8,1,,,
20-05-20,31,Farah,3111,Anardara,31,Farah,3101,Farah,17,3,,,
21-05-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,11,3,,,
21-05-20,31,Farah,3102,Bakwa,31,Farah,3101,Farah,29,3,,,
22-05-20,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,8,2,,,
22-05-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,93,14,,,
23-05-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,217,32,,,
23-05-20,31,Farah,3101,Farah,31,Farah,3101,Farah,39,6,,,
24-05-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,23,6,,,
24-05-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,47,7,,,
25-05-20,29,Badghis,2905,Jawand,30,Hirat,3002,Injil,70,10,,,
25-05-20,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,11,2,,,
25-05-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,33,7,,,
26-05-20,21,Ghor,2101,Chaghcharan,30,Hirat,3002,Injil,105,15,,,
26-05-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,16,3,,,
26-05-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,60,11,,,
27-05-20,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,35,5,,,
27-05-20,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,20,3,,,
27-05-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,55,8,,,
28-05-20,21,Ghor,2102,Charsadra,30,Hirat,3002,Injil,35,5,,,
28-05-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,154,25,,,
28-05-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,14,2,,,
29-05-20,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,147,21,,,
29-05-20,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,14,2,,,
29-05-20,31,Farah,3101,Farah,31,Farah,3101,Farah,882,147,,,
30-05-20,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,65,10,,,
30-05-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,6,1,,,
30-05-20,31,Farah,3111,Anardara,31,Farah,3101,Farah,14,2,,,
31-05-20,29,Badghis,2906,Balamurghab,30,Hirat,3002,Injil,21,3,,,
31-05-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,22,4,,,
01-06-20,29,Badghis,2907,Ghormach,30,Hirat,3002,Injil,12,2,,,
01-06-20,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,20,4,,,
02-06-20,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,28,4,,,
02-06-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,37,5,,,
03-06-20,28,Faryab,2805,Almar,30,Hirat,3002,Injil,26,4,,,
03-06-20,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,9,2,,,
04-06-20,21,Ghor,2110,Saghar,30,Hirat,3002,Injil,35,5,,,
04-06-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,16,2,,,
05-06-20,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,56,8,,,
05-06-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,472,80,,,
06-06-20,21,Ghor,2109,Tolak,30,Hirat,3002,Injil,48,7,,,
06-06-20,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,22,3,,,
07-06-20,30,Hirat,3008,Gulran,30,Hirat,3002,Injil,45,6,,,
07-06-20,30,Hirat,3012,Obe,21,Ghor,2101,Chaghcharan,6,1,,,
08-06-20,30,Hirat,3003,Kushk,30,Hirat,3002,Injil,127,18,,,
08-06-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,37,6,,,
09-06-20,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,97,13,,,
09-06-20,28,Faryab,2803,Pashtunkot,21,Ghor,2101,Chaghcharan,6,1,,,
10-06-20,33,Kandahar,3302,Arghandab,30,Hirat,3002,Injil,7,1,,,
10-06-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,55,11,,,
11-06-20,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,1029,147,,,
11-06-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,36,6,,,
12-06-20,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,161,23,,,
12-06-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,24,4,,,
13-06-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,252,42,,,
14-06-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,30,4,,,
15-06-20,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,36,6,,,
15-06-20,31,Farah,3102,Bakwa,31,Farah,3101,Farah,15,2,,,
16-06-20,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,56,8,,,
16-06-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,14,2,,,
16-06-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,97,16,,,
17-06-20,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,70,10,,,
17-06-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,23,3,,,
17-06-20,31,Farah,3101,Farah,31,Farah,3101,Farah,118,16,,,
18-06-20,28,Faryab,2805,Almar,30,Hirat,3002,Injil,105,15,,,
18-06-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,601,101,,,
19-06-20,30,Hirat,3010,Adraskan,30,Hirat,3002,Injil,28,4,,,
19-06-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,56,9,,,
20-06-20,31,Farah,3110,Purchaman,30,Hirat,3002,Injil,266,38,,,
20-06-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,31,5,,,
20-06-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,43,8,,,
21-06-20,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,37,6,,,
21-06-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,116,16,,,
22-06-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,30,5,,,
22-06-20,31,Farah,3108,Lash-e-Juwayn,31,Farah,3101,Farah,8,2,,,
22-06-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,26,4,,,
23-06-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,365,61,,,
23-06-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,15,2,,,
24-06-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,44,7,,,
24-06-20,31,Farah,3102,Bakwa,31,Farah,3101,Farah,8,2,,,
25-06-20,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,105,15,,,
25-06-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,27,5,,,
25-06-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,65,10,,,
26-06-20,31,Farah,3103,Balabuluk,30,Hirat,3002,Injil,56,8,,,
26-06-20,31,Farah,3101,Farah,31,Farah,3101,Farah,12,2,,,
27-06-20,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,63,9,,,
27-06-20,31,Farah,3108,Lash-e-Juwayn,31,Farah,3101,Farah,59,9,,,
28-06-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,62,9,,,
29-06-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,81,12,,,
30-06-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,27,6,,,
10-07-20,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,399,57,,,
10-07-20,31,Farah,3102,Bakwa,31,Farah,3101,Farah,42,7,,,
11-07-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,56,9,,,
12-07-20,31,Farah,3101,Farah,31,Farah,3101,Farah,69,12,,,
13-07-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,34,6,,,
14-07-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,94,15,,,
15-07-20,21,Ghor,2101,Chaghcharan ,21,Ghor,2101,Chaghcharan,37,5,,,
15-07-20,21,Ghor,2102,Charsadra,21,Ghor,2103,DoLayna,137,24,,,
15-07-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,13,2,,,
16-07-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,39,6,,,
16-07-20,21,Ghor,2105,Shahrak,21,Ghor,2105,Shahrak,9,1,,,
16-07-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,61,10,,,
17-07-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,75,15,,,
17-07-20,21,Ghor,2109,Tolak,21,Ghor,2109,Tolak,68,11,,,
17-07-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,98,16,,,
18-07-20,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,72,12,,,
18-07-20,21,Ghor,2110,Saghar,21,Ghor,2110,Saghar,490,80,,,
18-07-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,80,14,,,
19-07-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,84,14,,,
19-07-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,336,61,,,
19-07-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,68,12,,,
20-07-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,48,8,,,
20-07-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,92,16,,,
21-07-20,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,413,59,,,
21-07-20,18,Balkh,1813,Chemtal,21,Ghor,2101,Chaghcharan,12,2,,,
21-07-20,31,Farah,3102,Bakwa,31,Farah,3101,Farah,80,13,,,
22-07-20,22,Daykundi,2207,Sang-e-Takht,21,Ghor,2101,Chaghcharan,10,2,,,
22-07-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,78,12,,,
23-07-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,204,37,,,
23-07-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,79,13,,,
24-07-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,244,47,,,
24-07-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,150,21,,,
25-07-20,21,Ghor,2109,Tolak,30,Hirat,3002,Injil,84,12,,,
25-07-20,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,13,3,,,
25-07-20,31,Farah,3101,Farah,31,Farah,3101,Farah,89,14,,,
26-07-20,31,Farah,3105,Pushtrod,30,Hirat,3002,Injil,70,10,,,
26-07-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,283,47,,,
26-07-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,28,4,,,
27-07-20,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,105,15,,,
27-07-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,19,4,,,
27-07-20,31,Farah,3108,Lash-e-Juwayn,31,Farah,3101,Farah,17,3,,,
28-07-20,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,133,19,,,
28-07-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,34,7,,,
28-07-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,79,14,,,
29-07-20,30,Hirat,3003,Kushk,30,Hirat,3002,Injil,84,12,,,
29-07-20,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,12,2,,,
29-07-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,19,4,,,
30-07-20,30,Hirat,3008,Gulran,30,Hirat,3002,Injil,91,13,,,
30-07-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,19,4,,,
30-07-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,15,2,,,
31-07-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,117,20,,,
31-07-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,18,3,,,
01-08-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,374,67,,,
01-08-20,31,Farah,3101,Farah,31,Farah,3101,Farah,478,84,,,
02-08-20,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,21,5,,,
02-08-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,21,4,,,
03-08-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,21,3,,,
03-08-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,52,9,,,
04-08-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,18,4,,,
04-08-20,31,Farah,3101,Farah,31,Farah,3101,Farah,330,57,,,
05-08-20,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,18,3,,,
05-08-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,40,6,,,
06-08-20,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,17,2,,,
06-08-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,45,9,,,
06-08-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,82,13,,,
07-08-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,9,2,,,
07-08-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,100,20,,,
07-08-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,88,14,,,
08-08-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,180,30,,,
09-08-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,18,3,,,
10-08-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,225,45,,,
11-08-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,75,15,,,
12-08-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,80,20,,,
13-08-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,75,15,,,
15-08-20,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,105,15,,,
15-08-20,31,Farah,3102,Bakwa,31,Farah,3101,Farah,14,2,,,
16-08-20,28,Faryab,2806,Qaysar,30,Hirat,3002,Injil,28,4,,,
16-08-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,12,2,,,
17-08-20,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,35,5,,,
17-08-20,31,Farah,3101,Farah,31,Farah,3101,Farah,313,53,,,
18-08-20,31,Farah,3105,Pushtrod,30,Hirat,3002,Injil,28,4,,,
18-08-20,31,Farah,3108,Lash-e-Juwayn,31,Farah,3101,Farah,12,3,,,
18-08-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,118,25,,,
19-08-20,22,Daykundi,2208,Kajran,30,Hirat,3002,Injil,14,2,,,
19-08-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,10,2,,,
19-08-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,68,15,,,
20-08-20,17,Kunduz,1704,Chardarah,30,Hirat,3002,Injil,14,2,,,
20-08-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,81,18,,,
21-08-20,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,50,10,,,
21-08-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,84,14,,,
22-08-20,28,Faryab,2811,Andkhoy,30,Hirat,3002,Injil,25,5,,,
22-08-20,29,Badghis,2902,Muqur,30,Hirat,3002,Injil,30,6,,,
22-08-20,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,65,15,,,
23-08-20,30,Hirat,3008,Gulran,30,Hirat,3002,Injil,35,7,,,
23-08-20,29,Badghis,2907,Ghormach,29,Badghis,2901,Qala-e-Naw,162,30,,,
24-08-20,31,Farah,3103,Balabuluk,30,Hirat,3002,Injil,45,9,,,
25-08-20,22,Daykundi,2208,Kajran,30,Hirat,3002,Injil,15,3,,,
25-08-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,135,25,,,
26-08-20,32,Hilmand,3209,Garmser,30,Hirat,3002,Injil,14,2,,,
26-08-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,162,30,,,
27-08-20,30,Hirat,3010,Adraskan,30,Hirat,3002,Injil,25,5,,,
27-08-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,135,25,,,
28-08-20,29,Badghis,2906,Balamurghab,30,Hirat,3002,Injil,56,8,,,
28-08-20,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,295,55,,,
29-08-20,31,Farah,3102,Bakwa,30,Hirat,3002,Injil,35,5,,,
29-08-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,314,57,,,
30-08-20,30,Hirat,3008,Gulran,30,Hirat,3002,Injil,91,13,,,
30-08-20,29,Badghis,2907,Ghormach,29,Badghis,2901,Qala-e-Naw,135,25,,,
31-08-20,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,28,4,,,
31-08-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,192,35,,,
01-09-20,30,Hirat,3003,Kushk,30,Hirat,3002,Injil,49,7,,,
01-09-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,133,19,,,
01-09-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,248,45,,,
01-09-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,126,23,,,
01-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,135,24,,,
01-09-20,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,138,25,,,
01-09-20,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,182,33,,,
02-09-20,21,Ghor,2109,Tolak,30,Hirat,3002,Injil,56,8,,,
02-09-20,31,Farah,3101,Farah,31,Farah,3101,Farah,155,27,,,
02-09-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,105,18,,,
03-09-20,31,Farah,3108,Lash-e-Juwayn,31,Farah,3101,Farah,25,4,,,
03-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,73,13,,,
04-09-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,49,10,,,
04-09-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,288,50,,,
05-09-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,32,5,,,
05-09-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,260,45,,,
06-09-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,21,3,,,
06-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,202,35,,,
07-09-20,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,202,35,,,
08-09-20,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,242,42,,,
09-09-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,242,42,,,
10-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,277,48,,,
15-09-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,59,9,,,
16-09-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,370,58,,,
17-09-20,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,55,19,,,
18-09-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,15,3,,,
19-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,40,7,,,
20-09-20,29,Badghis,2907,Ghormach,29,Badghis,2901,Qala-e-Naw,26,4,,,
22-09-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,40,7,,,
23-09-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,20,4,,,
24-09-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,13,2,,,
25-09-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,59,9,,,
26-09-20,31,Farah,3101,Farah,31,Farah,3101,Farah,313,51,,,
27-09-20,31,Farah,3109,Gulestan,31,Farah,3101,Farah,41,7,,,
28-09-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,64,10,,,
29-09-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,72,11,,,
30-09-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,40,6,,,
01-10-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,106,16,,,
02-10-20,31,Farah,3101,Farah,31,Farah,3101,Farah,170,28,,,
03-10-20,31,Farah,3109,Gulestan,31,Farah,3101,Farah,30,4,,,
04-10-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,45,8,,,
05-10-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,19,3,,,
06-10-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,96,15,,,
07-10-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,15,3,,,
08-10-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,74,12,,,
09-10-20,31,Farah,3101,Farah,31,Farah,3101,Farah,270,38,,,
10-10-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,65,12,,,
11-10-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,278,51,,,
11-10-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,75,14,,,
11-10-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,115,17,,,
11-10-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,22,5,,,
12-10-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,189,34,,,
13-10-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,26,5,,,
14-10-20,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,18,3,,,
